"Sample","WGS/WES","Source","Organism","Events","Hyper","Body Site/Study","Status","Type","AEI","REI","ADAR","ADARB1","ADARB2"
"TCGA-A6-6650-01A-11R-A278-07","NA","T","Hs","62422","0","TCGA-COAD","tumor","B","0.706","0.221","113.724","0.218","3.004"
"TCGA-A6-6651-01A-21R-1839-07","NA","T","Hs","41782","0","TCGA-COAD","tumor","B","0.885","0.470","127.794","0.188","9.634"
"TCGA-A6-6652-01A-11R-1774-07","NA","T","Hs","57284","0","TCGA-COAD","tumor","B","1.091","0.329","211.599","0.092","2.713"
"TCGA-A6-6653-01A-11R-1774-07","NA","T","Hs","32683","0","TCGA-COAD","tumor","B","1.085","0.200","146.625","0.059","3.654"
"TCGA-A6-6654-01A-21R-1839-07","NA","T","Hs","37781","0","TCGA-COAD","tumor","B","0.975","0.426","190.799","0.850","7.375"
"TCGA-A6-6780-01A-11R-1839-07","NA","T","Hs","42285","0","TCGA-COAD","tumor","B","1.133","0.177","116.854","0.117","4.702"
"TCGA-A6-6780-01A-11R-A278-07","NA","T","Hs","84679","0","TCGA-COAD","tumor","B","1.248","0.203","206.776","0.112","7.502"
"TCGA-A6-6781-01A-22R-1928-07","NA","T","Hs","33920","0","TCGA-COAD","tumor","B","1.187","0.409","137.058","0.000","11.635"
"TCGA-A6-6781-01A-22R-A278-07","NA","T","Hs","56471","0","TCGA-COAD","tumor","B","1.567","0.820","130.092","0.012","8.043"
"TCGA-A6-6782-01A-11R-1839-07","NA","T","Hs","42160","0","TCGA-COAD","tumor","B","0.708","0.386","58.306","0.082","3.883"
"TCGA-A6-A565-01A-31R-A28H-07","NA","T","Hs","61843","0","TCGA-COAD","tumor","B","0.814","0.302","95.028","0.041","7.130"
"TCGA-A6-A566-01A-11R-A28H-07","NA","T","Hs","28262","0","TCGA-COAD","tumor","B","1.179","0.572","105.174","0.000","14.191"
"TCGA-A6-A567-01A-31R-A28H-07","NA","T","Hs","16350","0","TCGA-COAD","tumor","B","1.021","0.370","92.518","0.115","2.364"
"TCGA-A6-A56B-01A-31R-A28H-07","NA","T","Hs","16051","0","TCGA-COAD","tumor","B","0.995","0.339","148.256","0.223","7.425"
"TCGA-A6-A5ZU-01A-11R-A28H-07","NA","T","Hs","12170","0","TCGA-COAD","tumor","B","0.749","0.302","71.328","0.000","2.868"
"TCGA-A7-A0CD-01A-11R-A00Z-07","NA","T","Hs","62250","0","TCGA-BRCA","tumor","B","1.232","0.471","354.798","0.222","5.959"
"TCGA-A7-A0CE-01A-11R-A00Z-07","NA","T","Hs","56374","0","TCGA-BRCA","tumor","B","1.114","0.360","390.133","0.183","11.768"
"TCGA-A7-A0CG-01A-12R-A056-07","NA","T","Hs","50548","0","TCGA-BRCA","tumor","B","0.973","0.195","212.484","0.177","12.647"
"TCGA-A7-A0CH-01A-21R-A00Z-07","NA","T","Hs","52181","0","TCGA-BRCA","tumor","B","1.403","0.609","313.792","0.077","10.607"
"TCGA-A7-A0CJ-01A-21R-A00Z-07","NA","T","Hs","53989","0","TCGA-BRCA","tumor","B","0.968","0.593","216.364","0.025","24.977"
"TCGA-A7-A0D9-01A-31R-A056-07","NA","T","Hs","49532","0","TCGA-BRCA","tumor","B","0.761","0.348","127.177","0.211","13.824"
"TCGA-A7-A0DA-01A-31R-A115-07","NA","T","Hs","77741","0","TCGA-BRCA","tumor","B","1.325","0.404","273.005","0.110","19.725"
"TCGA-A7-A0DB-01A-11R-A00Z-07","NA","T","Hs","48218","0","TCGA-BRCA","tumor","B","1.160","0.477","195.093","0.036","6.950"
"TCGA-A7-A0DB-01A-11R-A277-07","NA","T","Hs","82558","0","TCGA-BRCA","tumor","B","1.245","0.862","132.845","0.011","5.284"
"TCGA-A7-A0DB-01C-02R-A277-07","NA","T","Hs","80287","0","TCGA-BRCA","tumor","B","0.755","2.108","186.757","0.092","28.588"
"TCGA-A7-A0DC-01B-04R-A22O-07","NA","T","Hs","255783","0","TCGA-BRCA","tumor","B","0.859","2.029","92.533","3.029","30.163"
"TCGA-A7-A13D-01A-13R-A12P-07","NA","T","Hs","45235","0","TCGA-BRCA","tumor","B","1.260","0.744","218.029","0.047","9.717"
"TCGA-A7-A13D-01A-13R-A277-07","NA","T","Hs","79922","0","TCGA-BRCA","tumor","B","1.398","1.238","214.596","0.048","9.361"
"TCGA-A7-A13E-01A-11R-A12P-07","NA","T","Hs","51389","0","TCGA-BRCA","tumor","B","1.047","0.532","205.704","0.050","47.388"
"TCGA-A7-A13E-01A-11R-A277-07","NA","T","Hs","86946","0","TCGA-BRCA","tumor","B","0.968","0.834","211.618","0.101","40.579"
"TCGA-A7-A13F-01A-11R-A12P-07","NA","T","Hs","53568","0","TCGA-BRCA","tumor","B","1.365","0.515","223.422","0.310","5.216"
"TCGA-A7-A13G-01B-04R-A22O-07","NA","T","Hs","297635","0","TCGA-BRCA","tumor","B","0.593","0.746","187.898","0.029","9.695"
"TCGA-A7-A13H-01A-11R-A22K-07","NA","T","Hs","90155","0","TCGA-BRCA","tumor","B","1.207","0.806","272.658","0.219","14.598"
"TCGA-A7-A26E-01A-11R-A169-07","NA","T","Hs","97137","0","TCGA-BRCA","tumor","B","1.146","0.342","305.500","0.154","10.702"
"TCGA-A7-A26E-01A-11R-A277-07","NA","T","Hs","54649","0","TCGA-BRCA","tumor","B","1.031","0.930","90.659","0.026","3.235"
"TCGA-A7-A26E-01B-06R-A277-07","NA","T","Hs","77115","0","TCGA-BRCA","tumor","B","0.633","3.189","183.548","0.184","12.464"
"TCGA-A7-A26F-01B-04R-A22O-07","NA","T","Hs","367907","0","TCGA-BRCA","tumor","B","0.795","0.794","180.200","0.353","20.822"
"TCGA-A7-A26G-01A-21R-A169-07","NA","T","Hs","63982","0","TCGA-BRCA","tumor","B","0.905","0.232","195.993","0.105","9.984"
"TCGA-A7-A26H-01A-11R-A169-07","NA","T","Hs","102490","0","TCGA-BRCA","tumor","B","1.300","0.484","364.533","0.667","10.457"
"TCGA-A7-A26I-01B-06R-A22O-07","NA","T","Hs","266062","0","TCGA-BRCA","tumor","B","1.003","2.168","253.314","0.208","26.941"
"TCGA-A7-A26J-01A-11R-A169-07","NA","T","Hs","105497","0","TCGA-BRCA","tumor","B","1.622","0.804","696.801","0.250","9.854"
"TCGA-A7-A26J-01A-11R-A277-07","NA","T","Hs","47417","0","TCGA-BRCA","tumor","B","1.746","1.159","255.674","0.040","3.055"
"TCGA-A7-A26J-01B-02R-A277-07","NA","T","Hs","145349","0","TCGA-BRCA","tumor","B","0.885","5.488","432.250","0.151","16.853"
"TCGA-A7-A2KD-01A-31R-A21T-07","NA","T","Hs","108333","0","TCGA-BRCA","tumor","B","1.326","0.454","247.588","0.567","9.993"
"TCGA-A7-A3IY-01A-21R-A21T-07","NA","T","Hs","49602","0","TCGA-BRCA","tumor","B","0.877","0.222","124.904","0.107","10.154"
"TCGA-A7-A3IZ-01A-11R-A213-07","NA","T","Hs","84483","0","TCGA-BRCA","tumor","B","1.295","0.512","260.290","5.606","10.765"
"TCGA-A7-A3J0-01A-11R-A213-07","NA","T","Hs","63053","0","TCGA-BRCA","tumor","B","0.933","0.385","173.092","0.000","6.974"
"TCGA-A7-A3J1-01A-11R-A213-07","NA","T","Hs","133291","0","TCGA-BRCA","tumor","B","1.452","0.991","487.090","0.064","12.203"
"TCGA-A7-A3RF-01A-11R-A22K-07","NA","T","Hs","61364","0","TCGA-BRCA","tumor","B","1.076","0.855","147.123","0.051","8.416"
"TCGA-A7-A425-01A-11R-A24H-07","NA","T","Hs","67233","0","TCGA-BRCA","tumor","B","1.104","1.011","162.570","0.078","8.863"
"TCGA-A7-A426-01A-22R-A24H-07","NA","T","Hs","106512","0","TCGA-BRCA","tumor","B","1.132","1.324","145.551","0.029","14.480"
"TCGA-A7-A4SA-01A-11R-A266-07","NA","T","Hs","44707","0","TCGA-BRCA","tumor","B","1.103","0.628","171.416","0.551","13.722"
"TCGA-A7-A4SB-01A-21R-A266-07","NA","T","Hs","74496","0","TCGA-BRCA","tumor","B","1.388","1.160","125.451","0.443","9.426"
"TCGA-A7-A4SC-01A-12R-A266-07","NA","T","Hs","62236","0","TCGA-BRCA","tumor","B","1.398","1.272","322.761","0.577","7.644"
"TCGA-A7-A4SD-01A-11R-A266-07","NA","T","Hs","44678","0","TCGA-BRCA","tumor","B","1.220","0.545","268.617","0.403","6.393"
"TCGA-A7-A4SE-01A-11R-A266-07","NA","T","Hs","50880","0","TCGA-BRCA","tumor","B","1.823","1.756","775.320","0.011","49.461"
"TCGA-A7-A4SF-01A-11R-A266-07","NA","T","Hs","34486","0","TCGA-BRCA","tumor","B","0.911","0.369","135.593","0.018","11.424"
"TCGA-A7-A56D-01A-11R-A27Q-07","NA","T","Hs","28636","0","TCGA-BRCA","tumor","B","1.316","0.493","113.738","0.223","10.008"
"TCGA-A7-A5ZV-01A-11R-A28M-07","NA","T","Hs","24353","0","TCGA-BRCA","tumor","B","1.191","1.019","183.936","0.037","28.418"
"TCGA-A7-A5ZW-01A-12R-A29R-07","NA","T","Hs","41384","0","TCGA-BRCA","tumor","B","1.128","0.291","178.266","0.113","12.193"
"TCGA-A7-A5ZX-01A-12R-A29R-07","NA","T","Hs","58153","0","TCGA-BRCA","tumor","B","1.068","0.622","149.997","0.059","12.221"
"TCGA-A7-A6VV-01A-22R-A33J-07","NA","T","Hs","48392","0","TCGA-BRCA","tumor","B","1.273","0.963","213.664","0.046","12.623"
"TCGA-A7-A6VW-01A-21R-A33J-07","NA","T","Hs","36270","0","TCGA-BRCA","tumor","B","1.144","0.239","152.050","0.006","5.974"
"TCGA-A7-A6VX-01A-12R-A33J-07","NA","T","Hs","49087","0","TCGA-BRCA","tumor","B","1.212","0.680","350.246","1.684","8.755"
"TCGA-A7-A6VY-01A-12R-A33J-07","NA","T","Hs","56382","0","TCGA-BRCA","tumor","B","1.411","0.530","236.191","0.000","12.520"
"TCGA-A8-A06N-01A-11R-A00Z-07","NA","T","Hs","122579","0","TCGA-BRCA","tumor","B","1.309","0.661","497.876","0.897","4.893"
"TCGA-A8-A06O-01A-11R-A00Z-07","NA","T","Hs","75083","0","TCGA-BRCA","tumor","B","1.149","0.501","265.760","5.091","5.912"
"TCGA-A8-A06P-01A-11R-A00Z-07","NA","T","Hs","56503","0","TCGA-BRCA","tumor","B","0.967","0.642","144.438","0.110","13.612"
"TCGA-A8-A06Q-01A-11R-A034-07","NA","T","Hs","76015","0","TCGA-BRCA","tumor","B","0.913","0.213","159.564","0.010","4.783"
"TCGA-A8-A06R-01A-11R-A00Z-07","NA","T","Hs","26283","0","TCGA-BRCA","tumor","B","0.735","0.696","100.838","0.005","14.207"
"TCGA-A8-A06T-01A-11R-A00Z-07","NA","T","Hs","98270","0","TCGA-BRCA","tumor","B","1.438","0.454","331.418","0.318","7.442"
"TCGA-A8-A06U-01A-11R-A00Z-07","NA","T","Hs","53136","0","TCGA-BRCA","tumor","B","1.270","0.304","270.784","1.652","4.069"
"TCGA-A8-A06X-01A-21R-A00Z-07","NA","T","Hs","37531","0","TCGA-BRCA","tumor","B","1.350","0.728","345.204","0.963","14.403"
"TCGA-A8-A06Y-01A-21R-A00Z-07","NA","T","Hs","45645","0","TCGA-BRCA","tumor","B","1.053","0.511","291.251","3.031","5.757"
"TCGA-A8-A06Z-01A-11R-A00Z-07","NA","T","Hs","79403","0","TCGA-BRCA","tumor","B","1.111","0.653","185.657","0.021","3.389"
"TCGA-A8-A075-01A-11R-A084-07","NA","T","Hs","37055","0","TCGA-BRCA","tumor","B","0.763","0.417","149.766","0.116","6.772"
"TCGA-A8-A076-01A-21R-A00Z-07","NA","T","Hs","65001","0","TCGA-BRCA","tumor","B","1.153","0.501","335.603","0.040","13.334"
"TCGA-A8-A079-01A-21R-A00Z-07","NA","T","Hs","60708","0","TCGA-BRCA","tumor","B","0.914","0.326","136.902","0.019","6.426"
"TCGA-A8-A07B-01A-11R-A00Z-07","NA","T","Hs","12424","0","TCGA-BRCA","tumor","B","0.802","0.924","114.044","0.108","6.685"
"TCGA-A8-A07C-01A-11R-A034-07","NA","T","Hs","57485","0","TCGA-BRCA","tumor","B","0.893","0.181","318.564","0.194","19.176"
"TCGA-A8-A07E-01A-11R-A034-07","NA","T","Hs","56615","0","TCGA-BRCA","tumor","B","0.878","0.278","266.491","0.058","14.571"
"TCGA-A8-A07F-01A-11R-A00Z-07","NA","T","Hs","101758","0","TCGA-BRCA","tumor","B","1.569","0.513","605.870","0.042","17.584"
"TCGA-A8-A07G-01A-11R-A034-07","NA","T","Hs","59125","0","TCGA-BRCA","tumor","B","1.109","0.383","303.870","0.016","13.559"
